ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,beans,cassava,cassava_fao,groundnuts,maize,rice,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_cassava,h_cassava,l_cassava,c_cassava,inflation_cassava,trust_cassava,o_cassava_fao,h_cassava_fao,l_cassava_fao,c_cassava_fao,inflation_cassava_fao,trust_cassava_fao,o_groundnuts,h_groundnuts,l_groundnuts,c_groundnuts,inflation_groundnuts,trust_groundnuts,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2014-08-01,2014,8,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,67,,466.29,488.22,444.35,462.07,26.14,9.5,81.76,88.19,75.34,79.73,10.73,9.5,145.45,156.96,133.94,147.59,-26.76,10,386.49,413.54,359.43,391.8,72.65,10,62.2,71.21,53.18,67,-48.62,9.7,416.22,437.05,395.39,420.23,14.61,10,0.57,0.59,0.54,0.58,15.2,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2014-09-01,2014,9,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,566.67,82.44,,326.67,50,575,470.7,566.67,448.09,566.67,53.2,9.5,81.56,88.01,75.12,82.44,13.26,9.5,151.33,187.19,139.47,187.19,-13.24,10,396.64,425.1,326.67,326.67,39.66,10,69.37,79.34,50,50,-62.5,9.7,426.92,524.38,405.5,524.38,31.1,10,0.6,0.63,0.57,0.63,20.57,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2014-10-01,2014,10,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,575.25,101.05,,353.75,51.4,518,590.6,615.7,565.5,575.25,40.35,9.5,84.58,91.21,77.96,89.57,17.2,9.5,196.94,212.1,181.79,191.98,3.82,10,329.08,353.75,305.56,353.75,44.39,10,49.95,57.46,42.45,51.4,-63.57,9.7,539.96,566.43,513.5,518,29.5,10,0.64,0.68,0.61,0.65,21.09,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2014-11-01,2014,11,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,587.59,613.47,561.72,586.69,31.88,9.5,91.28,98.51,84.06,95.9,18.27,9.5,196.87,218.43,181.35,218.43,6.98,10,361.29,386.83,335.76,369.66,33.38,10,54.18,63.91,46.55,63.91,-52.1,9.7,521.84,548,495.69,538.11,32.8,10,0.67,0.7,0.63,0.68,19.42,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2014-12-01,2014,12,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,597.74,624.59,570.89,598.82,34.95,9.5,97.25,104.94,89.55,103.67,19.78,9.4,226.59,244.24,208.94,225.52,11.77,10,381.39,408.19,354.59,385.73,23.43,10,66.15,75.62,56.68,68.43,-37.36,9.6,549.69,576.89,522.5,551.67,31.74,10,0.69,0.73,0.66,0.7,21.69,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2015-01-01,2015,1,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,609.92,659.4,582.05,659.4,34.15,9.4,105.12,113.47,96.77,110.9,20.35,9.4,231.34,249.53,213.16,239.28,5.73,10,390.96,432.94,362.86,432.94,11.87,9.9,70.61,80.65,60.58,80.64,-50.76,9.5,559.31,587.21,531.4,552.42,29.98,10,0.73,0.77,0.69,0.77,14.19,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2015-02-01,2015,2,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,680,102.12,,420,87.38,650,677.71,708.34,647.08,680,46.34,9.5,112.33,125.39,103.44,125.39,57.4,9.4,246.15,274.46,226.89,274.46,44.4,10,451.37,482.9,419.84,420,-11.66,9.9,84.27,96.03,72.51,87.38,-47.6,9.6,561.23,622.64,533.26,622.64,44.18,10,0.78,0.82,0.74,0.81,18.24,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2015-03-01,2015,3,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,694.36,726.47,522.4,522.4,12.82,9.5,126.7,147.98,116.57,147.98,95.76,9.4,285.02,307.12,190.28,190.28,3.61,10,421.01,534.7,390.34,534.7,14.38,9.9,89.63,102.24,77.02,100.38,-31.64,9.6,637.15,668.61,491.14,491.14,9.5,10,0.83,0.88,0.73,0.73,9.47,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2015-04-01,2015,4,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,517.06,537.64,477.56,477.56,4.53,9.4,148.05,160.04,136.06,137.55,100.75,9.4,187.92,203.48,172.35,186.85,14.77,10,568.97,607,528.21,528.21,9.8,9.8,105.06,119.45,90.67,117.19,4.13,9.5,489.87,514.36,465.37,477.71,1.91,10,0.72,0.76,0.68,0.71,9.15,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2015-05-01,2015,5,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,450,478.43,497.24,459.62,477.63,7.3,9.4,138.77,149.87,127.67,148.65,95.06,9.4,190.34,205.59,175.08,204.92,23.21,10,528.32,565.98,490.66,526.66,21.48,9.8,121.06,138.5,104.38,138.5,35.63,9.5,488.19,512.04,464.34,496.38,7.47,10,0.73,0.76,0.69,0.73,17.94,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2015-06-01,2015,6,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,484.12,503.33,445.46,445.46,5.93,9.4,152.67,164.69,135.86,135.86,77.35,9.4,211.58,228.29,187.18,187.18,27.33,10,542.92,580.64,505.19,516.02,39.34,9.8,144.66,164.28,125.04,140.53,84.49,9.5,503.61,528.42,457.37,457.37,10.72,10,0.74,0.78,0.7,0.7,25.97,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2015-07-01,2015,7,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,428.33,,,384.89,97.14,450,448.84,466.71,428.33,428.33,-5.92,9.5,138.97,149.97,114.32,114.32,43.41,9.4,189.47,204.74,174.21,188.91,32.24,10,517.65,554.75,384.89,384.89,2.85,9.8,143.23,162.94,97.14,97.14,61.9,9.6,462.07,484.9,439.24,450,10.01,10,0.71,0.74,0.61,0.61,8.2,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2015-08-01,2015,8,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,450,,,420,102.11,425,432.61,450.02,415.21,450,-2.61,9.6,119.71,133.66,110.36,133.66,67.64,9.4,193.16,208.53,177.78,186.65,26.46,10,384.35,420,357.33,420,7.2,9.8,97.67,111.52,83.81,102.11,52.4,9.7,457.43,479.91,425,425,1.14,10,0.59,0.63,0.56,0.63,9.08,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2015-09-01,2015,9,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,100.13,,459.29,526.82,440.73,526.82,-7.03,9.5,138.62,159.06,127.75,159.06,92.95,9.4,190.45,205.62,175.29,192.59,2.88,10,429.52,527.79,400.01,527.79,61.57,9.8,107.4,121.82,92.98,100.13,100.26,9.6,429.63,474.69,408.4,474.69,-9.48,10,0.65,0.73,0.62,0.73,16.06,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2015-10-01,2015,10,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,545.85,566.28,525.42,546.53,-4.99,9.4,159.33,205.83,146.24,205.83,129.8,9.4,197.45,213.07,181.83,212.69,10.79,9.9,559.08,595.44,522.72,564.27,59.51,9.7,101.17,116.46,87.16,116.46,126.58,9.5,486.59,520.66,462.93,520.66,0.51,9.9,0.76,0.79,0.72,0.79,22.15,9.7
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2015-11-01,2015,11,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,559.15,588,537.49,588,0.22,9.4,203.55,220.87,159.79,159.79,66.62,9.4,219.84,244.83,202.61,244.83,12.09,9.9,570.74,609.8,531.68,593.93,60.67,9.7,123.37,143.79,107.15,143.79,124.99,9.5,529.46,555.41,503.51,553.32,2.83,9.9,0.82,0.87,0.78,0.85,23.87,9.7
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2015-12-01,2015,12,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,603.02,626.58,579.47,592.28,-1.09,9.4,160.37,199.78,146.97,199.78,92.7,9.4,254.4,274.23,234.57,249.6,10.68,9.9,615.17,656.45,573.89,641.7,66.36,9.7,148.15,168.14,128.17,152.18,122.37,9.5,563.6,591.19,536,584.79,6,9.9,0.86,0.91,0.82,0.89,26.27,9.7
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2016-01-01,2016,1,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,578.5,177.18,,602.95,627.14,578.76,606.49,-8.02,9.5,206.16,241.45,189.01,241.45,117.73,9.4,255.69,293.78,235.52,293.78,22.78,10,651.88,696.65,578.5,578.5,33.62,9.8,157.36,178.29,136.43,177.18,119.72,9.5,594.95,624.13,565.77,587.33,6.32,9.9,0.92,0.97,0.87,0.91,18.72,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2016-02-01,2016,2,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,578.5,177.18,,617.89,644.02,592.62,644.02,-5.29,9.5,238.19,258.69,195.56,195.56,55.96,9.3,306.05,329.84,282.27,311.86,13.63,9.9,587.65,627.96,547.33,578.5,37.74,9.8,184.61,208.84,160.39,177.18,102.77,9.4,595.81,625.15,566.48,603.44,-3.08,9.9,0.92,0.97,0.87,0.93,14.99,9.7
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2016-03-01,2016,3,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,640.75,,,726.25,249.21,650,659.01,686.2,631.82,640.75,22.65,9.5,198.3,215.21,160.25,160.25,8.29,9.4,320.98,346.17,295.78,319.71,68.02,10,583.89,726.25,543.38,726.25,35.82,9.9,180.71,249.21,156.73,249.21,148.26,9.5,613.94,650,583.77,650,32.34,9.9,0.95,1.03,0.9,1.03,40.41,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2016-04-01,2016,4,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,651.16,678.65,623.66,651.91,36.51,9.5,169.02,201.51,155.23,201.51,46.5,9.4,327.62,353.4,301.84,303.84,62.61,10,770.66,820.37,720.95,738.76,39.86,9.9,268.33,303.11,208.34,208.34,77.79,9.5,662.54,695.04,630.03,667.52,39.73,9.9,1.06,1.11,1,1.03,44.51,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2016-05-01,2016,5,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,420,,,663.48,691.98,634.99,661.62,38.52,9.6,208.36,225.99,178.16,178.16,19.85,9.4,308.76,333.24,284.29,305.32,49,10,741.9,792.67,691.14,727.42,38.12,9.9,203.64,232.86,174.43,198.87,43.59,9.5,677.56,710.97,644.14,682.91,37.58,9.9,1.05,1.1,0.99,1.02,39.13,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2016-06-01,2016,6,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,650.02,,,576.25,190,680,673.34,702.78,643.89,650.02,45.92,9.6,180.09,195.54,164.65,165.78,22.02,9.4,312.07,336.61,287.52,301.77,61.22,10,748.28,798.5,698.07,708.82,37.36,9.9,211.36,238.96,183.76,190,35.2,9.6,694.4,728.62,660.18,680,48.68,9.9,1.03,1.08,0.97,1,43.36,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2016-07-01,2016,7,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,659.09,704.12,629.76,704.12,64.39,9.6,173.2,187.68,158.73,179.56,57.07,9.4,307.92,332.13,283.71,315.02,66.75,10,710.89,767.54,661.79,767.54,99.42,9.9,189.95,216.13,163.78,190.5,96.11,9.5,689.62,723.73,655.51,717.64,59.48,9.9,1.01,1.07,0.96,1.06,75.6,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2016-08-01,2016,8,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,757.15,,,516,190,766.8,721.73,757.15,689.84,757.15,68.26,9.6,185.14,200.68,169.6,199.65,49.38,9.4,323.4,444.76,298.17,444.76,138.28,10,799.34,852.61,516,516,22.86,9.9,200.24,226.2,174.27,190,86.07,9.5,731.57,767.58,695.55,766.8,80.42,9.9,1.09,1.15,1.03,1.05,66.27,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2016-09-01,2016,9,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,513.25,180,,776.67,811.3,742.03,758.03,43.89,9.6,202.65,220.04,185.26,216.44,36.07,9.4,471.35,507.42,388.73,388.73,101.85,10,497.76,531.71,463.81,513.25,-2.75,9.9,192.39,218.04,166.74,180,79.77,9.5,780.41,818.91,636.71,636.71,34.13,9.9,1.07,1.13,0.99,0.99,36.2,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2016-10-01,2016,10,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,771.18,806.38,735.98,786.26,43.86,9.6,218.74,267.51,200.02,267.51,29.97,9.4,392.07,454.84,360.45,454.84,113.85,10,532.35,580.84,498.44,580.84,2.94,9.9,186.49,261.72,162.41,261.72,124.73,9.5,638.42,698.62,606.71,698.62,34.18,9.9,0.99,1.13,0.94,1.13,42.34,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2016-11-01,2016,11,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,820.51,,,697.42,,,802.15,839.23,765.07,820.51,39.54,9.7,268.16,291.81,244.52,254.14,59.04,9.4,473.27,510.34,428.87,428.87,75.17,10,592.12,697.42,553.72,697.42,17.43,9.9,279.93,316.31,243.56,251.18,74.69,9.6,717.97,752.73,683.22,751,35.72,9.9,1.19,1.25,1.12,1.18,40.14,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2016-12-01,2016,12,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,838.06,877.32,798.79,810.36,36.82,9.7,254.58,276.56,232.59,270.64,35.47,9.4,435.65,470.59,380.83,380.83,52.58,10,736.5,935.29,690.93,935.29,45.75,9.9,249.97,284.62,215.31,257.64,69.3,9.6,761.65,816.77,724.28,816.77,39.67,9.9,1.2,1.28,1.14,1.28,44.37,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2017-01-01,2017,1,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,822.6,861.88,783.32,815.4,34.45,9.6,277.48,301.29,253.14,253.14,4.84,9.4,384.21,415.25,353.17,364.64,24.12,10,971.23,1030.73,904.73,904.73,56.39,9.8,272.28,307.46,222.77,222.77,25.73,9.6,834.35,874.99,793.71,815.83,38.91,9.9,1.34,1.41,1.25,1.25,37.27,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2017-02-01,2017,2,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,828.69,868.82,788.55,818.2,27.05,9.6,258.82,280.76,236.87,273.57,39.89,9.4,370.66,400.33,340.99,352.69,13.09,10,925.86,983.54,868.19,914.26,58.04,9.7,221.67,252.09,191.26,210.59,18.86,9.6,825.69,866.32,785.06,801.69,32.85,9.9,1.24,1.31,1.17,1.24,34.22,9.8
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2017-03-01,2017,3,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,831.42,872.29,790.26,790.26,23.33,9.5,281.84,305.81,257.87,298.8,86.45,9.3,358.98,387.63,330.33,336.27,5.18,9.9,920.87,979.44,862.3,876.01,20.62,9.7,220.87,249.34,192.4,198.89,-20.19,9.5,814.15,854.11,766.47,766.47,17.92,9.9,1.27,1.34,1.2,1.2,16.79,9.7
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2017-04-01,2017,4,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,67.5,,799.58,839.41,668.34,668.34,2.52,9.5,302.97,328.86,236.25,236.25,17.24,9.3,341.76,369.04,283.49,283.49,-6.7,9.9,898.55,954.88,649.71,649.71,-12.05,9.7,200.68,227.37,150.85,150.85,-27.59,9.5,775.76,813.97,680.58,680.58,1.96,9.9,1.2,1.26,0.97,0.97,-5.41,9.7
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2017-05-01,2017,5,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,666.52,698.52,634.53,648.89,-1.92,9.5,243.38,264.36,222.4,230.47,29.36,9.3,284.57,307.63,227.56,227.56,-25.47,9.9,632.14,672.31,579.89,579.89,-20.28,9.7,153.84,174.23,105.52,105.52,-46.94,9.5,686.86,720.69,570,570,-16.53,9.9,0.95,1,0.86,0.86,-15.56,9.7
MWI,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.72,gid_-128000000337200000,2017-06-01,2017,6,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,655.06,686.56,623.56,623.6,-4.07,9.4,242.43,262.42,211.99,211.99,27.88,9.3,227.31,245.89,189.38,189.38,-37.24,9.9,593.13,653.62,557.24,653.62,-7.79,9.6,106.13,120.66,76.75,76.75,-59.6,9.4,574.13,602.28,545.99,573.27,-15.7,9.8,0.85,0.9,0.8,0.85,-14.85,9.7
